============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 23 2019  04:49:08 am
  Module:                 FME_PIPE_2
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                    Instance                                      Module                   Cells  Cell Area  Net Area   Total Area 
    PUs[44].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_5032_21      77        248       141          389 
    PUs[43].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_5032_20      77        248       141          389 
    PUs[42].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_5032_19      77        248       141          389 
    PUs[41].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_5032_18      77        248       141          389 
    PUs[40].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_5032_17      77        248       141          389 
    PUs[39].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_5032_16      77        248       141          389 
    PUs[38].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_5032_15      77        248       141          389 
    PUs[37].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_5032_14      77        248       141          389 
    PUs[36].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_5032_13      77        248       141          389 
    PUs[35].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_5032_12      77        248       141          389 
    PUs[34].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_5032_11      77        248       141          389 
    PUs[33].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_5032_10      77        248       141          389 
    PUs[32].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_5032_9       77        248       141          389 
    PUs[31].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_5032_8       77        248       141          389 
    PUs[30].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_5032_7       77        248       141          389 
    PUs[29].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_5032_6       77        248       141          389 
    PUs[28].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_5032_5       77        248       141          389 
    PUs[27].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_5032_4       77        248       141          389 
    PUs[26].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_5032_3       77        248       141          389 
    PUs[25].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_5032_2       77        248       141          389 
    PUs[24].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_5032_1       77        248       141          389 
    PUs[23].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_5032         77        248       141          389 
    PUs[22].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_4984_22      77        248       141          389 
    PUs[64].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_18          77        244       141          385 
    PUs[63].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_17          77        244       141          385 
